Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
Tamim Iqbal,47,47,0,1.0,0.0,29,6,1,162.06,2,v Sri Lanka,Colombo (RPS),2018/03/10,Bangladesh,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Liton Das,43,43,0,1.0,0.0,19,2,5,226.31,2,v Sri Lanka,Colombo (RPS),2018/03/10,Bangladesh,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Soumya Sarkar,24,24,0,1.0,0.0,22,2,1,109.09,2,v Sri Lanka,Colombo (RPS),2018/03/10,Bangladesh,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mahmudullah,20,20,0,1.0,0.0,11,1,1,181.81,2,v Sri Lanka,Colombo (RPS),2018/03/10,Bangladesh,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Won
Mehidy Hasan Miraz,0*,0,0,1.0,1.0,1,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/10,Bangladesh,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,0,0,0,1.0,0.0,2,0,0,0.00,2,v Sri Lanka,Colombo (RPS),2018/03/10,Bangladesh,0.0,0.0,0-49,Won,5 wickets,Sri Lanka v Bangladesh,Away,Mar,2018,Mar 2018,1,Lost
Mushfiqur Rahim,72*,72,0,1.0,1.0,55,8,1,130.90,2,v India,Colombo (RPS),2018/03/14,Bangladesh,1.0,0.0,50-99,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Won
Tamim Iqbal,27,27,0,1.0,0.0,19,4,1,142.10,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,27,27,0,1.0,0.0,23,2,1,117.39,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mahmudullah,11,11,0,1.0,0.0,8,2,0,137.50,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Liton Das,7,7,0,1.0,0.0,7,1,0,100.00,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mehidy Hasan Miraz,7,7,0,1.0,0.0,6,1,0,116.66,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Soumya Sarkar,1,1,0,1.0,0.0,3,0,0,33.33,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Abu Hider,0*,0,0,1.0,1.0,0,0,0,0,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mushfiqur Rahim,72*,72,0,1.0,1.0,55,8,1,130.90,2,v India,Colombo (RPS),2018/03/14,Bangladesh,1.0,0.0,50-99,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Won
Tamim Iqbal,27,27,0,1.0,0.0,19,4,1,142.10,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,27,27,0,1.0,0.0,23,2,1,117.39,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mahmudullah,11,11,0,1.0,0.0,8,2,0,137.50,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Liton Das,7,7,0,1.0,0.0,7,1,0,100.00,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mehidy Hasan Miraz,7,7,0,1.0,0.0,6,1,0,116.66,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Soumya Sarkar,1,1,0,1.0,0.0,3,0,0,33.33,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Abu Hider,0*,0,0,1.0,1.0,0,0,0,0,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mushfiqur Rahim,72*,72,0,1.0,1.0,55,8,1,130.90,2,v India,Colombo (RPS),2018/03/14,Bangladesh,1.0,0.0,50-99,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Won
Tamim Iqbal,27,27,0,1.0,0.0,19,4,1,142.10,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Sabbir Rahman,27,27,0,1.0,0.0,23,2,1,117.39,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mahmudullah,11,11,0,1.0,0.0,8,2,0,137.50,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Liton Das,7,7,0,1.0,0.0,7,1,0,100.00,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mehidy Hasan Miraz,7,7,0,1.0,0.0,6,1,0,116.66,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Soumya Sarkar,1,1,0,1.0,0.0,3,0,0,33.33,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Abu Hider,0*,0,0,1.0,1.0,0,0,0,0,2,v India,Colombo (RPS),2018/03/14,Bangladesh,0.0,0.0,0-49,Lost,17 runs,Bangladesh v India,Home,Mar,2018,Mar 2018,1,Lost
Mushfiqur Rahim,66*,66,0,1.0,1.0,44,7,1,150.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,1.0,0.0,50-99,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Won
Soumya Sarkar,51,51,0,1.0,0.0,32,6,2,159.37,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,1.0,0.0,50-99,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Won
Mahmudullah,43,43,0,1.0,0.0,31,2,2,138.70,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Zakir Hasan,10,10,0,1.0,0.0,9,1,0,111.11,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Ariful Haque,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Sabbir Rahman,1,1,0,1.0,0.0,2,0,0,50.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Afif Hossain,0,0,0,1.0,0.0,2,0,0,0.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Mushfiqur Rahim,66*,66,0,1.0,1.0,44,7,1,150.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,1.0,0.0,50-99,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Won
Soumya Sarkar,51,51,0,1.0,0.0,32,6,2,159.37,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,1.0,0.0,50-99,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Won
Mahmudullah,43,43,0,1.0,0.0,31,2,2,138.70,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Zakir Hasan,10,10,0,1.0,0.0,9,1,0,111.11,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Ariful Haque,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Sabbir Rahman,1,1,0,1.0,0.0,2,0,0,50.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Afif Hossain,0,0,0,1.0,0.0,2,0,0,0.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Mushfiqur Rahim,66*,66,0,1.0,1.0,44,7,1,150.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,1.0,0.0,50-99,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Won
Soumya Sarkar,51,51,0,1.0,0.0,32,6,2,159.37,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,1.0,0.0,50-99,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Won
Mahmudullah,43,43,0,1.0,0.0,31,2,2,138.70,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Zakir Hasan,10,10,0,1.0,0.0,9,1,0,111.11,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Ariful Haque,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Sabbir Rahman,1,1,0,1.0,0.0,2,0,0,50.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Afif Hossain,0,0,0,1.0,0.0,2,0,0,0.00,1,v Sri Lanka,Dhaka,2018/02/15,Bangladesh,0.0,0.0,0-49,Lost,6 wickets,Bangladesh v Sri Lanka,Home,Feb,2018,Feb 2018,1,Lost
Liton Das,61,61,0,1.0,0.0,32,6,3,190.62,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,1.0,0.0,50-99,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Mahmudullah,32*,32,0,1.0,1.0,20,4,1,160.00,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Shakib Al Hasan,24,24,0,1.0,0.0,22,2,0,109.09,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Tamim Iqbal,21,21,0,1.0,0.0,13,3,1,161.53,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Ariful Haque,18*,18,0,1.0,1.0,16,1,0,112.50,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Mushfiqur Rahim,12,12,0,1.0,0.0,14,1,0,85.71,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Soumya Sarkar,5,5,0,1.0,0.0,4,1,0,125.00,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Liton Das,61,61,0,1.0,0.0,32,6,3,190.62,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,1.0,0.0,50-99,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Mahmudullah,32*,32,0,1.0,1.0,20,4,1,160.00,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Shakib Al Hasan,24,24,0,1.0,0.0,22,2,0,109.09,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Tamim Iqbal,21,21,0,1.0,0.0,13,3,1,161.53,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Ariful Haque,18*,18,0,1.0,1.0,16,1,0,112.50,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Mushfiqur Rahim,12,12,0,1.0,0.0,14,1,0,85.71,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Soumya Sarkar,5,5,0,1.0,0.0,4,1,0,125.00,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Liton Das,61,61,0,1.0,0.0,32,6,3,190.62,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,1.0,0.0,50-99,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Mahmudullah,32*,32,0,1.0,1.0,20,4,1,160.00,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Shakib Al Hasan,24,24,0,1.0,0.0,22,2,0,109.09,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Tamim Iqbal,21,21,0,1.0,0.0,13,3,1,161.53,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Ariful Haque,18*,18,0,1.0,1.0,16,1,0,112.50,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Mushfiqur Rahim,12,12,0,1.0,0.0,14,1,0,85.71,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Won
Soumya Sarkar,5,5,0,1.0,0.0,4,1,0,125.00,1,v West Indies,Lauderhill,2018/08/05,Bangladesh,0.0,0.0,0-49,Won,19 runs,Bangladesh v West Indies,Home,Aug,2018,Aug 2018,1,Lost
Shakib Al Hasan,61,61,0,1.0,0.0,43,8,2,141.86,1,v West Indies,Sylhet,2018/12/17,Bangladesh,1.0,0.0,50-99,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Ariful Haque,17,17,0,1.0,0.0,18,2,0,94.44,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mahmudullah,12,12,0,1.0,0.0,19,1,0,63.15,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mehidy Hasan Miraz,8,8,0,1.0,0.0,10,1,0,80.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,6,6,0,1.0,0.0,5,1,0,120.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,5,5,0,1.0,0.0,7,0,0,71.42,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Soumya Sarkar,5,5,0,1.0,0.0,4,1,0,125.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mushfiqur Rahim,5,5,0,1.0,0.0,3,1,0,166.66,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Abu Hider,1*,1,0,1.0,1.0,2,0,0,50.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mohammad Saifuddin,1,1,0,1.0,0.0,2,0,0,50.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mustafizur Rahman,0,0,0,1.0,0.0,2,0,0,0.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Shakib Al Hasan,61,61,0,1.0,0.0,43,8,2,141.86,1,v West Indies,Sylhet,2018/12/17,Bangladesh,1.0,0.0,50-99,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Ariful Haque,17,17,0,1.0,0.0,18,2,0,94.44,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mahmudullah,12,12,0,1.0,0.0,19,1,0,63.15,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mehidy Hasan Miraz,8,8,0,1.0,0.0,10,1,0,80.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,6,6,0,1.0,0.0,5,1,0,120.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,5,5,0,1.0,0.0,7,0,0,71.42,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Soumya Sarkar,5,5,0,1.0,0.0,4,1,0,125.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mushfiqur Rahim,5,5,0,1.0,0.0,3,1,0,166.66,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Abu Hider,1*,1,0,1.0,1.0,2,0,0,50.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mohammad Saifuddin,1,1,0,1.0,0.0,2,0,0,50.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mustafizur Rahman,0,0,0,1.0,0.0,2,0,0,0.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Shakib Al Hasan,61,61,0,1.0,0.0,43,8,2,141.86,1,v West Indies,Sylhet,2018/12/17,Bangladesh,1.0,0.0,50-99,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Ariful Haque,17,17,0,1.0,0.0,18,2,0,94.44,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mahmudullah,12,12,0,1.0,0.0,19,1,0,63.15,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mehidy Hasan Miraz,8,8,0,1.0,0.0,10,1,0,80.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,6,6,0,1.0,0.0,5,1,0,120.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,5,5,0,1.0,0.0,7,0,0,71.42,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Soumya Sarkar,5,5,0,1.0,0.0,4,1,0,125.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mushfiqur Rahim,5,5,0,1.0,0.0,3,1,0,166.66,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Abu Hider,1*,1,0,1.0,1.0,2,0,0,50.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mohammad Saifuddin,1,1,0,1.0,0.0,2,0,0,50.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Mustafizur Rahman,0,0,0,1.0,0.0,2,0,0,0.00,1,v West Indies,Sylhet,2018/12/17,Bangladesh,0.0,0.0,0-49,Lost,8 wickets,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,60,60,0,1.0,0.0,34,6,4,176.47,1,v West Indies,Dhaka,2018/12/20,Bangladesh,1.0,0.0,50-99,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Mahmudullah,43*,43,0,1.0,1.0,21,7,0,204.76,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Shakib Al Hasan,42*,42,0,1.0,1.0,26,5,1,161.53,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Soumya Sarkar,32,32,0,1.0,0.0,22,3,1,145.45,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,15,15,0,1.0,0.0,16,1,0,93.75,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Mushfiqur Rahim,1,1,0,1.0,0.0,3,0,0,33.33,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Liton Das,60,60,0,1.0,0.0,34,6,4,176.47,1,v West Indies,Dhaka,2018/12/20,Bangladesh,1.0,0.0,50-99,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Mahmudullah,43*,43,0,1.0,1.0,21,7,0,204.76,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Shakib Al Hasan,42*,42,0,1.0,1.0,26,5,1,161.53,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
Soumya Sarkar,32,32,0,1.0,0.0,22,3,1,145.45,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Lost
Tamim Iqbal,15,15,0,1.0,0.0,16,1,0,93.75,1,v West Indies,Dhaka,2018/12/20,Bangladesh,0.0,0.0,0-49,Won,36 runs,Bangladesh v West Indies,Home,Dec,2018,Dec 2018,1,Won
