Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
N Davin,12,12,0,1.0,0.0,14,1,0,85.71,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Lost
JP Kotze,8,8,0,1.0,0.0,7,2,0,114.28,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Lost
MG Erasmus,46*,46,0,1.0,1.0,33,4,3,139.39,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Won
L Louwrens,17*,17,0,1.0,1.0,15,1,1,113.33,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Won
N Davin,12,12,0,1.0,0.0,14,1,0,85.71,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Lost
JP Kotze,8,8,0,1.0,0.0,7,2,0,114.28,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Lost
MG Erasmus,46*,46,0,1.0,1.0,33,4,3,139.39,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Won
L Louwrens,17*,17,0,1.0,1.0,15,1,1,113.33,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Won
N Davin,12,12,0,1.0,0.0,14,1,0,85.71,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Lost
JP Kotze,8,8,0,1.0,0.0,7,2,0,114.28,2,v Botswana,Windhoek,2019/08/23,Namibia,0.0,0.0,0-49,Won,8 wickets,Namibia v Botswana,Home,Aug,2019,Aug 2019,1,Lost
JJ Smit,43,43,0,1.0,0.0,22,1,4,195.45,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
MG Erasmus,37,37,0,1.0,0.0,26,2,2,142.30,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
CG Williams,31,31,0,1.0,0.0,34,1,0,91.17,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
N Davin,23,23,0,1.0,0.0,17,1,1,135.29,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
ZE Green,8*,8,0,1.0,1.0,3,1,0,266.66,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JP Kotze,7,7,0,1.0,0.0,7,1,0,100.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
SJ Baard,6,6,0,1.0,0.0,10,0,0,60.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JN Frylinck,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JJ Smit,43,43,0,1.0,0.0,22,1,4,195.45,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
MG Erasmus,37,37,0,1.0,0.0,26,2,2,142.30,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
CG Williams,31,31,0,1.0,0.0,34,1,0,91.17,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
N Davin,23,23,0,1.0,0.0,17,1,1,135.29,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
ZE Green,8*,8,0,1.0,1.0,3,1,0,266.66,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JP Kotze,7,7,0,1.0,0.0,7,1,0,100.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
SJ Baard,6,6,0,1.0,0.0,10,0,0,60.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JN Frylinck,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JJ Smit,43,43,0,1.0,0.0,22,1,4,195.45,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
MG Erasmus,37,37,0,1.0,0.0,26,2,2,142.30,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
CG Williams,31,31,0,1.0,0.0,34,1,0,91.17,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
N Davin,23,23,0,1.0,0.0,17,1,1,135.29,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
ZE Green,8*,8,0,1.0,1.0,3,1,0,266.66,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JP Kotze,7,7,0,1.0,0.0,7,1,0,100.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
SJ Baard,6,6,0,1.0,0.0,10,0,0,60.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
JN Frylinck,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Scotland,ICCA Dubai,2019/10/22,Namibia,0.0,0.0,0-49,Won,24 runs,Namibia v Scotland,Home,Oct,2019,Oct 2019,1,Won
N Davin,37*,37,0,1.0,1.0,19,7,1,194.73,2,v Botswana,Kampala,2019/05/22,Namibia,0.0,0.0,0-49,Won,10 wickets,Botswana v Namibia,Away,May,2019,May 2019,1,Won
SJ Baard,7*,7,0,1.0,1.0,4,1,0,175.00,2,v Botswana,Kampala,2019/05/22,Namibia,0.0,0.0,0-49,Won,10 wickets,Botswana v Namibia,Away,May,2019,May 2019,1,Won
N Davin,37*,37,0,1.0,1.0,19,7,1,194.73,2,v Botswana,Kampala,2019/05/22,Namibia,0.0,0.0,0-49,Won,10 wickets,Botswana v Namibia,Away,May,2019,May 2019,1,Won
SJ Baard,7*,7,0,1.0,1.0,4,1,0,175.00,2,v Botswana,Kampala,2019/05/22,Namibia,0.0,0.0,0-49,Won,10 wickets,Botswana v Namibia,Away,May,2019,May 2019,1,Won
N Davin,37*,37,0,1.0,1.0,19,7,1,194.73,2,v Botswana,Kampala,2019/05/22,Namibia,0.0,0.0,0-49,Won,10 wickets,Botswana v Namibia,Away,May,2019,May 2019,1,Won
SJ Baard,7*,7,0,1.0,1.0,4,1,0,175.00,2,v Botswana,Kampala,2019/05/22,Namibia,0.0,0.0,0-49,Won,10 wickets,Botswana v Namibia,Away,May,2019,May 2019,1,Won
N Davin,37,37,0,1.0,0.0,12,2,4,308.33,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
SJ Baard,27,27,0,1.0,0.0,23,3,1,117.39,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
MG Erasmus,19*,19,0,1.0,1.0,19,1,1,100.00,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
CG Williams,13,13,0,1.0,0.0,17,2,0,76.47,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
JJ Smit,12*,12,0,1.0,1.0,7,0,1,171.42,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
JP Kotze,0,0,0,1.0,0.0,1,0,0,0.00,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Lost
N Davin,37,37,0,1.0,0.0,12,2,4,308.33,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
SJ Baard,27,27,0,1.0,0.0,23,3,1,117.39,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
MG Erasmus,19*,19,0,1.0,1.0,19,1,1,100.00,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
CG Williams,13,13,0,1.0,0.0,17,2,0,76.47,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
JJ Smit,12*,12,0,1.0,1.0,7,0,1,171.42,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
JP Kotze,0,0,0,1.0,0.0,1,0,0,0.00,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Lost
N Davin,37,37,0,1.0,0.0,12,2,4,308.33,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
SJ Baard,27,27,0,1.0,0.0,23,3,1,117.39,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
MG Erasmus,19*,19,0,1.0,1.0,19,1,1,100.00,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
CG Williams,13,13,0,1.0,0.0,17,2,0,76.47,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
JJ Smit,12*,12,0,1.0,1.0,7,0,1,171.42,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Won
JP Kotze,0,0,0,1.0,0.0,1,0,0,0.00,2,v Bermuda,ICCA 2 Dubai,2019/10/23,Namibia,0.0,0.0,0-49,Won,6 wickets,Bermuda v Namibia,Away,Oct,2019,Oct 2019,1,Lost
SJ Baard,34,34,0,1.0,0.0,40,2,1,85.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
JP Kotze,30,30,0,1.0,0.0,27,2,2,111.11,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
JJ Smit,16*,16,0,1.0,1.0,13,0,1,123.07,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
CG Williams,14,14,0,1.0,0.0,21,0,0,66.66,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
ZE Green,9*,9,0,1.0,1.0,12,0,0,75.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
MG Erasmus,4,4,0,1.0,0.0,6,0,0,66.66,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
N Davin,0,0,0,1.0,0.0,2,0,0,0.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
SJ Baard,34,34,0,1.0,0.0,40,2,1,85.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
JP Kotze,30,30,0,1.0,0.0,27,2,2,111.11,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
JJ Smit,16*,16,0,1.0,1.0,13,0,1,123.07,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
CG Williams,14,14,0,1.0,0.0,21,0,0,66.66,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
ZE Green,9*,9,0,1.0,1.0,12,0,0,75.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
MG Erasmus,4,4,0,1.0,0.0,6,0,0,66.66,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
N Davin,0,0,0,1.0,0.0,2,0,0,0.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
SJ Baard,34,34,0,1.0,0.0,40,2,1,85.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
JP Kotze,30,30,0,1.0,0.0,27,2,2,111.11,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
JJ Smit,16*,16,0,1.0,1.0,13,0,1,123.07,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
CG Williams,14,14,0,1.0,0.0,21,0,0,66.66,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
ZE Green,9*,9,0,1.0,1.0,12,0,0,75.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
MG Erasmus,4,4,0,1.0,0.0,6,0,0,66.66,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
N Davin,0,0,0,1.0,0.0,2,0,0,0.00,2,v P.N.G.,Dubai (DSC),2019/11/01,Namibia,0.0,0.0,0-49,Lost,18 runs,Namibia v P.N.G.,Home,Nov,2019,Nov 2019,1,Lost
CG Williams,27,27,0,1.0,0.0,23,1,0,117.39,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
Z Groenewald,13,13,0,1.0,0.0,18,0,0,72.22,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
N Davin,12,12,0,1.0,0.0,8,2,0,150.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
MG Erasmus,8,8,0,1.0,0.0,14,0,0,57.14,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JP Kotze,7,7,0,1.0,0.0,8,1,0,87.50,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
C Viljoen,6,6,0,1.0,0.0,8,1,0,75.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
ZE Green,6,6,0,1.0,0.0,14,0,0,42.85,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JJ Smit,5,5,0,1.0,0.0,3,1,0,166.66,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
HN Ya France,5,5,0,1.0,0.0,10,0,0,50.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
BM Scholtz,3*,3,0,1.0,1.0,7,0,0,42.85,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JN Frylinck,0,0,0,1.0,0.0,1,0,0,0.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
CG Williams,27,27,0,1.0,0.0,23,1,0,117.39,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
Z Groenewald,13,13,0,1.0,0.0,18,0,0,72.22,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
N Davin,12,12,0,1.0,0.0,8,2,0,150.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
MG Erasmus,8,8,0,1.0,0.0,14,0,0,57.14,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JP Kotze,7,7,0,1.0,0.0,8,1,0,87.50,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
C Viljoen,6,6,0,1.0,0.0,8,1,0,75.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
ZE Green,6,6,0,1.0,0.0,14,0,0,42.85,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JJ Smit,5,5,0,1.0,0.0,3,1,0,166.66,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
HN Ya France,5,5,0,1.0,0.0,10,0,0,50.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
BM Scholtz,3*,3,0,1.0,1.0,7,0,0,42.85,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JN Frylinck,0,0,0,1.0,0.0,1,0,0,0.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
CG Williams,27,27,0,1.0,0.0,23,1,0,117.39,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
Z Groenewald,13,13,0,1.0,0.0,18,0,0,72.22,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
N Davin,12,12,0,1.0,0.0,8,2,0,150.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
MG Erasmus,8,8,0,1.0,0.0,14,0,0,57.14,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JP Kotze,7,7,0,1.0,0.0,8,1,0,87.50,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
C Viljoen,6,6,0,1.0,0.0,8,1,0,75.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
ZE Green,6,6,0,1.0,0.0,14,0,0,42.85,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JJ Smit,5,5,0,1.0,0.0,3,1,0,166.66,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
HN Ya France,5,5,0,1.0,0.0,10,0,0,50.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
BM Scholtz,3*,3,0,1.0,1.0,7,0,0,42.85,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
JN Frylinck,0,0,0,1.0,0.0,1,0,0,0.00,2,v Netherlands,ICCA Dubai,2019/10/19,Namibia,0.0,0.0,0-49,Lost,44 runs,Namibia v Netherlands,Home,Oct,2019,Oct 2019,1,Lost
C Viljoen,17,17,0,1.0,0.0,21,0,1,80.95,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
N Davin,15,15,0,1.0,0.0,8,1,1,187.50,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
JN Frylinck,13*,13,0,1.0,1.0,15,1,0,86.66,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
HN Ya France,13,13,0,1.0,0.0,9,1,1,144.44,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
JP Kotze,12,12,0,1.0,0.0,18,1,0,66.66,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
JJ Smit,12,12,0,1.0,0.0,12,0,1,100.00,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
MG Erasmus,10,10,0,1.0,0.0,8,2,0,125.00,2,v P.N.G.,ICCA 2 Dubai,2019/10/20,Namibia,0.0,0.0,0-49,Lost,81 runs,Namibia v P.N.G.,Home,Oct,2019,Oct 2019,1,Lost
